FECHA,PRODUCTO,PRECIO_SINTETICO,CANTIDAD
2025-03-05,Repollo Verde,60.62,Bulto - 50 Kg
2025-03-06,Repollo Verde,63.78,Bulto - 50 Kg
2025-03-07,Repollo Verde,71.41,Bulto - 50 Kg
2025-03-08,Repollo Verde,76.16,Bulto - 50 Kg
2025-03-09,Repollo Verde,78.3,Bulto - 50 Kg
2025-03-10,Repollo Verde,100.08,Bulto - 50 Kg
2025-03-11,Repollo Verde,107.1,Bulto - 50 Kg
2025-03-12,Repollo Verde,119.4,Bulto - 50 Kg
2025-03-13,Repollo Verde,79.9,Bulto - 50 Kg
2025-03-14,Repollo Verde,81.91,Bulto - 50 Kg
2025-03-15,Repollo Verde,71.11,Bulto - 50 Kg
2025-03-16,Repollo Verde,72.93,Bulto - 50 Kg
2025-03-17,Repollo Verde,68.66,Bulto - 50 Kg
2025-03-18,Repollo Verde,63.89,Bulto - 50 Kg
2025-03-19,Repollo Verde,63.52,Bulto - 50 Kg
2025-03-20,Repollo Verde,70.74,Bulto - 50 Kg
2025-03-21,Repollo Verde,70.78,Bulto - 50 Kg
2025-03-22,Repollo Verde,69.89,Bulto - 50 Kg
2025-03-23,Repollo Verde,72.45,Bulto - 50 Kg
2025-03-24,Repollo Verde,72.19,Bulto - 50 Kg
2025-03-25,Repollo Verde,68.75,Bulto - 50 Kg
2025-03-26,Repollo Verde,67.36,Bulto - 50 Kg
2025-03-27,Repollo Verde,119.59,Bulto - 50 Kg
2025-03-28,Repollo Verde,121.73,Bulto - 50 Kg
2025-03-29,Repollo Verde,126.54,Bulto - 50 Kg
2025-03-30,Repollo Verde,132.47,Bulto - 50 Kg
2025-03-31,Repollo Verde,132.42,Bulto - 50 Kg
2025-04-01,Repollo Verde,136.58,Bulto - 50 Kg
2025-04-02,Repollo Verde,140.12,Bulto - 50 Kg
2025-04-03,Repollo Verde,141.7,Bulto - 50 Kg
2025-04-04,Repollo Verde,130.51,Bulto - 50 Kg
2025-04-05,Repollo Verde,128.79,Bulto - 50 Kg
2025-04-06,Repollo Verde,125.42,Bulto - 50 Kg
2025-04-07,Repollo Verde,122.4,Bulto - 50 Kg
2025-04-08,Repollo Verde,119.02,Bulto - 50 Kg
2025-02-18,Sandia,1.0,Kilogramo - 1 Kg
2025-02-19,Sandia,2.51,Kilogramo - 1 Kg
2025-02-20,Sandia,1.0,Kilogramo - 1 Kg
2025-02-21,Sandia,1.0,Kilogramo - 1 Kg
2025-02-22,Sandia,1.0,Kilogramo - 1 Kg
2025-02-23,Sandia,1.0,Kilogramo - 1 Kg
2025-02-24,Sandia,1.0,Kilogramo - 1 Kg
2025-02-25,Sandia,1.0,Kilogramo - 1 Kg
2025-02-26,Sandia,3.2,Kilogramo - 1 Kg
2025-02-27,Sandia,3.98,Kilogramo - 1 Kg
2025-02-28,Sandia,2.75,Kilogramo - 1 Kg
2025-03-01,Sandia,1.0,Kilogramo - 1 Kg
2025-03-02,Sandia,1.09,Kilogramo - 1 Kg
2025-03-03,Sandia,1.5,Kilogramo - 1 Kg
2025-03-04,Sandia,2.73,Kilogramo - 1 Kg
2025-03-05,Sandia,2.89,Kilogramo - 1 Kg
2025-03-06,Sandia,1.0,Kilogramo - 1 Kg
2025-03-07,Sandia,1.75,Kilogramo - 1 Kg
2025-03-08,Sandia,2.52,Kilogramo - 1 Kg
2025-03-09,Sandia,4.55,Kilogramo - 1 Kg
2025-03-10,Sandia,3.21,Kilogramo - 1 Kg
2025-03-11,Sandia,3.38,Kilogramo - 1 Kg
2025-03-12,Sandia,1.97,Kilogramo - 1 Kg
2025-03-13,Sandia,4.62,Kilogramo - 1 Kg
2025-03-14,Sandia,2.62,Kilogramo - 1 Kg
2025-03-15,Sandia,1.0,Kilogramo - 1 Kg
2025-03-16,Sandia,4.61,Kilogramo - 1 Kg
2025-03-17,Sandia,3.2,Kilogramo - 1 Kg
2025-03-18,Sandia,1.0,Kilogramo - 1 Kg
2025-03-19,Sandia,1.0,Kilogramo - 1 Kg
2025-03-20,Sandia,2.29,Kilogramo - 1 Kg
2025-03-21,Sandia,2.61,Kilogramo - 1 Kg
2025-03-22,Sandia,2.06,Kilogramo - 1 Kg
2025-03-23,Sandia,2.27,Kilogramo - 1 Kg
2025-03-24,Sandia,5.03,Kilogramo - 1 Kg
2025-03-25,Sandia,3.76,Kilogramo - 1 Kg
2025-03-26,Sandia,1.98,Kilogramo - 1 Kg
2025-03-27,Sandia,3.48,Kilogramo - 1 Kg
2025-03-28,Sandia,1.0,Kilogramo - 1 Kg
2025-03-29,Sandia,2.4,Kilogramo - 1 Kg
2025-03-30,Sandia,5.22,Kilogramo - 1 Kg
2025-03-31,Sandia,1.16,Kilogramo - 1 Kg
2025-04-01,Sandia,1.0,Kilogramo - 1 Kg
2025-04-02,Sandia,1.0,Kilogramo - 1 Kg
2025-04-03,Sandia,1.0,Kilogramo - 1 Kg
2025-04-04,Sandia,1.0,Kilogramo - 1 Kg
2025-04-05,Sandia,1.0,Kilogramo - 1 Kg
2025-04-06,Sandia,1.0,Kilogramo - 1 Kg
2025-04-07,Sandia,2.03,Kilogramo - 1 Kg
2025-04-08,Sandia,3.8,Kilogramo - 1 Kg
2025-02-18,Sandia Baby,1.0,Kilogramo - 1 Kg
2025-02-19,Sandia Baby,5.52,Kilogramo - 1 Kg
2025-02-20,Sandia Baby,3.5,Kilogramo - 1 Kg
2025-02-21,Sandia Baby,4.53,Kilogramo - 1 Kg
2025-02-22,Sandia Baby,1.15,Kilogramo - 1 Kg
2025-02-23,Sandia Baby,4.18,Kilogramo - 1 Kg
2025-02-24,Sandia Baby,1.0,Kilogramo - 1 Kg
2025-02-25,Sandia Baby,4.24,Kilogramo - 1 Kg
2025-02-26,Sandia Baby,2.79,Kilogramo - 1 Kg
2025-02-27,Sandia Baby,3.56,Kilogramo - 1 Kg
2025-02-28,Sandia Baby,1.0,Kilogramo - 1 Kg
2025-03-01,Sandia Baby,1.0,Kilogramo - 1 Kg
2025-03-02,Sandia Baby,3.63,Kilogramo - 1 Kg
2025-03-03,Sandia Baby,1.0,Kilogramo - 1 Kg
2025-03-04,Sandia Baby,3.36,Kilogramo - 1 Kg
2025-03-05,Sandia Baby,1.0,Kilogramo - 1 Kg
2025-03-06,Sandia Baby,4.12,Kilogramo - 1 Kg
2025-03-07,Sandia Baby,1.0,Kilogramo - 1 Kg
2025-03-08,Sandia Baby,3.51,Kilogramo - 1 Kg
2025-03-09,Sandia Baby,3.66,Kilogramo - 1 Kg
2025-03-10,Sandia Baby,1.0,Kilogramo - 1 Kg
2025-03-11,Sandia Baby,3.16,Kilogramo - 1 Kg
2025-03-12,Sandia Baby,2.52,Kilogramo - 1 Kg
2025-03-13,Sandia Baby,1.12,Kilogramo - 1 Kg
2025-03-14,Sandia Baby,1.0,Kilogramo - 1 Kg
2025-03-15,Sandia Baby,1.0,Kilogramo - 1 Kg
2025-03-16,Sandia Baby,2.95,Kilogramo - 1 Kg
2025-03-17,Sandia Baby,1.0,Kilogramo - 1 Kg
2025-03-18,Sandia Baby,2.47,Kilogramo - 1 Kg
2025-03-19,Sandia Baby,1.77,Kilogramo - 1 Kg
2025-03-20,Sandia Baby,3.36,Kilogramo - 1 Kg
2025-03-21,Sandia Baby,1.56,Kilogramo - 1 Kg
2025-03-22,Sandia Baby,1.67,Kilogramo - 1 Kg
2025-03-23,Sandia Baby,3.96,Kilogramo - 1 Kg
2025-03-24,Sandia Baby,3.34,Kilogramo - 1 Kg
2025-03-25,Sandia Baby,3.47,Kilogramo - 1 Kg
2025-03-26,Sandia Baby,3.94,Kilogramo - 1 Kg
2025-03-27,Sandia Baby,1.0,Kilogramo - 1 Kg
2025-03-28,Sandia Baby,4.43,Kilogramo - 1 Kg
2025-03-29,Sandia Baby,4.06,Kilogramo - 1 Kg
2025-03-30,Sandia Baby,1.0,Kilogramo - 1 Kg
2025-03-31,Sandia Baby,2.18,Kilogramo - 1 Kg
2025-04-01,Sandia Baby,2.5,Kilogramo - 1 Kg
2025-04-02,Sandia Baby,2.23,Kilogramo - 1 Kg
2025-04-03,Sandia Baby,3.27,Kilogramo - 1 Kg
2025-04-04,Sandia Baby,5.44,Kilogramo - 1 Kg
2025-04-05,Sandia Baby,4.71,Kilogramo - 1 Kg
2025-04-06,Sandia Baby,1.0,Kilogramo - 1 Kg
2025-04-07,Sandia Baby,3.74,Kilogramo - 1 Kg
2025-04-08,Sandia Baby,5.16,Kilogramo - 1 Kg
2025-02-21,Tomate Cherri,18.39,Kilogramo - 25 Kg
2025-02-22,Tomate Cherri,19.73,Kilogramo - 25 Kg
2025-02-23,Tomate Cherri,21.5,Kilogramo - 25 Kg
2025-02-24,Tomate Cherri,19.47,Kilogramo - 25 Kg
2025-02-25,Tomate Cherri,17.85,Kilogramo - 25 Kg
2025-02-26,Tomate Cherri,19.37,Kilogramo - 25 Kg
2025-02-27,Tomate Cherri,17.51,Kilogramo - 25 Kg
2025-02-28,Tomate Cherri,17.2,Kilogramo - 25 Kg
2025-03-01,Tomate Cherri,16.38,Kilogramo - 25 Kg
2025-03-02,Tomate Cherri,20.15,Kilogramo - 25 Kg
2025-03-03,Tomate Cherri,15.31,Kilogramo - 25 Kg
2025-03-04,Tomate Cherri,19.94,Kilogramo - 25 Kg
2025-03-05,Tomate Cherri,17.82,Kilogramo - 25 Kg
2025-03-06,Tomate Cherri,13.95,Kilogramo - 25 Kg
2025-03-07,Tomate Cherri,17.42,Kilogramo - 25 Kg
2025-03-08,Tomate Cherri,12.42,Kilogramo - 25 Kg
2025-03-09,Tomate Cherri,17.8,Kilogramo - 25 Kg
2025-03-10,Tomate Cherri,18.25,Kilogramo - 25 Kg
2025-03-11,Tomate Cherri,15.24,Kilogramo - 25 Kg
2025-03-12,Tomate Cherri,16.6,Kilogramo - 25 Kg
2025-03-13,Tomate Cherri,19.91,Kilogramo - 25 Kg
2025-03-14,Tomate Cherri,14.99,Kilogramo - 25 Kg
2025-03-15,Tomate Cherri,13.88,Kilogramo - 25 Kg
2025-03-16,Tomate Cherri,18.96,Kilogramo - 25 Kg
2025-03-17,Tomate Cherri,19.93,Kilogramo - 25 Kg
2025-03-18,Tomate Cherri,16.01,Kilogramo - 25 Kg
2025-03-19,Tomate Cherri,18.02,Kilogramo - 25 Kg
2025-03-20,Tomate Cherri,20.68,Kilogramo - 25 Kg
2025-03-21,Tomate Cherri,16.52,Kilogramo - 25 Kg
2025-03-22,Tomate Cherri,17.03,Kilogramo - 25 Kg
2025-03-23,Tomate Cherri,20.46,Kilogramo - 25 Kg
2025-03-24,Tomate Cherri,21.37,Kilogramo - 25 Kg
2025-03-25,Tomate Cherri,19.13,Kilogramo - 25 Kg
2025-03-26,Tomate Cherri,16.24,Kilogramo - 25 Kg
2025-03-27,Tomate Cherri,19.97,Kilogramo - 25 Kg
2025-03-28,Tomate Cherri,14.94,Kilogramo - 25 Kg
2025-03-29,Tomate Cherri,15.33,Kilogramo - 25 Kg
2025-03-30,Tomate Cherri,16.68,Kilogramo - 25 Kg
2025-03-31,Tomate Cherri,19.11,Kilogramo - 25 Kg
2025-04-01,Tomate Cherri,17.71,Kilogramo - 25 Kg
2025-04-02,Tomate Cherri,16.83,Kilogramo - 25 Kg
2025-04-03,Tomate Cherri,18.93,Kilogramo - 25 Kg
2025-04-04,Tomate Cherri,17.59,Kilogramo - 25 Kg
2025-04-05,Tomate Cherri,18.12,Kilogramo - 25 Kg
2025-04-06,Tomate Cherri,11.44,Kilogramo - 25 Kg
2025-04-07,Tomate Cherri,15.41,Kilogramo - 25 Kg
2025-04-08,Tomate Cherri,14.48,Kilogramo - 25 Kg
2025-04-09,Tomate Cherri,9.7,Kilogramo - 25 Kg
2025-04-10,Tomate Cherri,12.77,Kilogramo - 25 Kg
2025-04-11,Tomate Cherri,11.59,Kilogramo - 25 Kg
2025-02-21,Tomate Chonto,55.29,Canastilla - 25 Kg
2025-02-22,Tomate Chonto,56.19,Canastilla - 25 Kg
2025-02-23,Tomate Chonto,53.36,Canastilla - 25 Kg
2025-02-24,Tomate Chonto,55.24,Canastilla - 25 Kg
2025-02-25,Tomate Chonto,56.65,Canastilla - 25 Kg
2025-02-26,Tomate Chonto,57.15,Canastilla - 25 Kg
2025-02-27,Tomate Chonto,59.7,Canastilla - 25 Kg
2025-02-28,Tomate Chonto,59.04,Canastilla - 25 Kg
2025-03-01,Tomate Chonto,59.56,Canastilla - 25 Kg
2025-03-02,Tomate Chonto,64.32,Canastilla - 25 Kg
2025-03-03,Tomate Chonto,65.58,Canastilla - 25 Kg
2025-03-04,Tomate Chonto,63.97,Canastilla - 25 Kg
2025-03-05,Tomate Chonto,68.62,Canastilla - 25 Kg
2025-03-06,Tomate Chonto,66.83,Canastilla - 25 Kg
2025-03-07,Tomate Chonto,69.85,Canastilla - 25 Kg
2025-03-08,Tomate Chonto,72.24,Canastilla - 25 Kg
2025-03-09,Tomate Chonto,71.78,Canastilla - 25 Kg
2025-03-10,Tomate Chonto,74.02,Canastilla - 25 Kg
2025-03-11,Tomate Chonto,73.33,Canastilla - 25 Kg
2025-03-12,Tomate Chonto,75.22,Canastilla - 25 Kg
2025-03-13,Tomate Chonto,59.59,Canastilla - 25 Kg
2025-03-14,Tomate Chonto,63.51,Canastilla - 25 Kg
2025-03-15,Tomate Chonto,69.65,Canastilla - 25 Kg
2025-03-16,Tomate Chonto,71.9,Canastilla - 25 Kg
2025-03-17,Tomate Chonto,79.02,Canastilla - 25 Kg
2025-03-18,Tomate Chonto,79.43,Canastilla - 25 Kg
2025-03-19,Tomate Chonto,79.49,Canastilla - 25 Kg
2025-03-20,Tomate Chonto,79.52,Canastilla - 25 Kg
2025-03-21,Tomate Chonto,79.88,Canastilla - 25 Kg
2025-03-22,Tomate Chonto,80.96,Canastilla - 25 Kg
2025-03-23,Tomate Chonto,81.75,Canastilla - 25 Kg
2025-03-24,Tomate Chonto,78.7,Canastilla - 25 Kg
2025-03-25,Tomate Chonto,77.59,Canastilla - 25 Kg
2025-03-26,Tomate Chonto,77.92,Canastilla - 25 Kg
2025-03-27,Tomate Chonto,79.03,Canastilla - 25 Kg
2025-03-28,Tomate Chonto,83.46,Canastilla - 25 Kg
2025-03-29,Tomate Chonto,86.79,Canastilla - 25 Kg
2025-03-30,Tomate Chonto,89.91,Canastilla - 25 Kg
2025-03-31,Tomate Chonto,95.75,Canastilla - 25 Kg
2025-04-01,Tomate Chonto,101.2,Canastilla - 25 Kg
2025-04-02,Tomate Chonto,106.19,Canastilla - 25 Kg
2025-04-03,Tomate Chonto,98.89,Canastilla - 25 Kg
2025-04-04,Tomate Chonto,96.67,Canastilla - 25 Kg
2025-04-05,Tomate Chonto,93.15,Canastilla - 25 Kg
2025-04-06,Tomate Chonto,92.44,Canastilla - 25 Kg
2025-04-07,Tomate Chonto,88.3,Canastilla - 25 Kg
2025-04-08,Tomate Chonto,96.15,Canastilla - 25 Kg
2025-04-09,Tomate Chonto,96.43,Canastilla - 25 Kg
2025-04-10,Tomate Chonto,99.28,Canastilla - 25 Kg
2025-04-11,Tomate Chonto,100.6,Canastilla - 25 Kg
2025-02-21,Tomate De Arbol Amarillo,86.53,Canastilla - 25 Kg
2025-02-22,Tomate De Arbol Amarillo,91.39,Canastilla - 25 Kg
2025-02-23,Tomate De Arbol Amarillo,86.54,Canastilla - 25 Kg
2025-02-24,Tomate De Arbol Amarillo,83.67,Canastilla - 25 Kg
2025-02-25,Tomate De Arbol Amarillo,85.34,Canastilla - 25 Kg
2025-02-26,Tomate De Arbol Amarillo,81.82,Canastilla - 25 Kg
2025-02-27,Tomate De Arbol Amarillo,85.05,Canastilla - 25 Kg
2025-02-28,Tomate De Arbol Amarillo,83.38,Canastilla - 25 Kg
2025-03-01,Tomate De Arbol Amarillo,86.72,Canastilla - 25 Kg
2025-03-02,Tomate De Arbol Amarillo,83.64,Canastilla - 25 Kg
2025-03-03,Tomate De Arbol Amarillo,84.35,Canastilla - 25 Kg
2025-03-04,Tomate De Arbol Amarillo,83.15,Canastilla - 25 Kg
2025-03-05,Tomate De Arbol Amarillo,87.74,Canastilla - 25 Kg
2025-03-06,Tomate De Arbol Amarillo,83.47,Canastilla - 25 Kg
2025-03-07,Tomate De Arbol Amarillo,87.62,Canastilla - 25 Kg
2025-03-08,Tomate De Arbol Amarillo,85.42,Canastilla - 25 Kg
2025-03-09,Tomate De Arbol Amarillo,84.59,Canastilla - 25 Kg
2025-03-10,Tomate De Arbol Amarillo,84.21,Canastilla - 25 Kg
2025-03-11,Tomate De Arbol Amarillo,84.11,Canastilla - 25 Kg
2025-03-12,Tomate De Arbol Amarillo,79.3,Canastilla - 25 Kg
2025-03-13,Tomate De Arbol Amarillo,89.44,Canastilla - 25 Kg
2025-03-14,Tomate De Arbol Amarillo,89.19,Canastilla - 25 Kg
2025-03-15,Tomate De Arbol Amarillo,84.9,Canastilla - 25 Kg
2025-03-16,Tomate De Arbol Amarillo,79.69,Canastilla - 25 Kg
2025-03-17,Tomate De Arbol Amarillo,79.9,Canastilla - 25 Kg
2025-03-18,Tomate De Arbol Amarillo,83.41,Canastilla - 25 Kg
2025-03-19,Tomate De Arbol Amarillo,82.49,Canastilla - 25 Kg
2025-03-20,Tomate De Arbol Amarillo,79.88,Canastilla - 25 Kg
2025-03-21,Tomate De Arbol Amarillo,81.9,Canastilla - 25 Kg
2025-03-22,Tomate De Arbol Amarillo,79.27,Canastilla - 25 Kg
2025-03-23,Tomate De Arbol Amarillo,76.59,Canastilla - 25 Kg
2025-03-24,Tomate De Arbol Amarillo,78.15,Canastilla - 25 Kg
2025-03-25,Tomate De Arbol Amarillo,83.13,Canastilla - 25 Kg
2025-03-26,Tomate De Arbol Amarillo,79.45,Canastilla - 25 Kg
2025-03-27,Tomate De Arbol Amarillo,79.51,Canastilla - 25 Kg
2025-03-28,Tomate De Arbol Amarillo,79.4,Canastilla - 25 Kg
2025-03-29,Tomate De Arbol Amarillo,83.81,Canastilla - 25 Kg
2025-03-30,Tomate De Arbol Amarillo,83.25,Canastilla - 25 Kg
2025-03-31,Tomate De Arbol Amarillo,84.44,Canastilla - 25 Kg
2025-04-01,Tomate De Arbol Amarillo,84.68,Canastilla - 25 Kg
2025-04-02,Tomate De Arbol Amarillo,90.59,Canastilla - 25 Kg
2025-04-03,Tomate De Arbol Amarillo,81.97,Canastilla - 25 Kg
2025-04-04,Tomate De Arbol Amarillo,86.7,Canastilla - 25 Kg
2025-04-05,Tomate De Arbol Amarillo,80.16,Canastilla - 25 Kg
2025-04-06,Tomate De Arbol Amarillo,81.68,Canastilla - 25 Kg
2025-04-07,Tomate De Arbol Amarillo,77.81,Canastilla - 25 Kg
2025-04-08,Tomate De Arbol Amarillo,78.82,Canastilla - 25 Kg
2025-04-09,Tomate De Arbol Amarillo,78.33,Canastilla - 25 Kg
2025-04-10,Tomate De Arbol Amarillo,78.78,Canastilla - 25 Kg
2025-04-11,Tomate De Arbol Amarillo,78.92,Canastilla - 25 Kg
2025-02-21,Tomate De Rio,61.03,Canastilla - 25 Kg
2025-02-22,Tomate De Rio,64.88,Canastilla - 25 Kg
2025-02-23,Tomate De Rio,62.08,Canastilla - 25 Kg
2025-02-24,Tomate De Rio,65.81,Canastilla - 25 Kg
2025-02-25,Tomate De Rio,68.89,Canastilla - 25 Kg
2025-02-26,Tomate De Rio,66.5,Canastilla - 25 Kg
2025-02-27,Tomate De Rio,67.17,Canastilla - 25 Kg
2025-02-28,Tomate De Rio,69.22,Canastilla - 25 Kg
2025-03-01,Tomate De Rio,73.12,Canastilla - 25 Kg
2025-03-02,Tomate De Rio,72.23,Canastilla - 25 Kg
2025-03-03,Tomate De Rio,71.86,Canastilla - 25 Kg
2025-03-04,Tomate De Rio,74.97,Canastilla - 25 Kg
2025-03-05,Tomate De Rio,72.88,Canastilla - 25 Kg
2025-03-06,Tomate De Rio,77.52,Canastilla - 25 Kg
2025-03-07,Tomate De Rio,78.06,Canastilla - 25 Kg
2025-03-08,Tomate De Rio,77.7,Canastilla - 25 Kg
2025-03-09,Tomate De Rio,77.71,Canastilla - 25 Kg
2025-03-10,Tomate De Rio,78.7,Canastilla - 25 Kg
2025-03-11,Tomate De Rio,82.62,Canastilla - 25 Kg
2025-03-12,Tomate De Rio,85.09,Canastilla - 25 Kg
2025-03-13,Tomate De Rio,68.73,Canastilla - 25 Kg
2025-03-14,Tomate De Rio,73.42,Canastilla - 25 Kg
2025-03-15,Tomate De Rio,70.83,Canastilla - 25 Kg
2025-03-16,Tomate De Rio,76.33,Canastilla - 25 Kg
2025-03-17,Tomate De Rio,79.94,Canastilla - 25 Kg
2025-03-18,Tomate De Rio,83.18,Canastilla - 25 Kg
2025-03-19,Tomate De Rio,88.13,Canastilla - 25 Kg
2025-03-20,Tomate De Rio,88.66,Canastilla - 25 Kg
2025-03-21,Tomate De Rio,90.58,Canastilla - 25 Kg
2025-03-22,Tomate De Rio,89.63,Canastilla - 25 Kg
2025-03-23,Tomate De Rio,85.52,Canastilla - 25 Kg
2025-03-24,Tomate De Rio,85.76,Canastilla - 25 Kg
2025-03-25,Tomate De Rio,88.79,Canastilla - 25 Kg
2025-03-26,Tomate De Rio,90.92,Canastilla - 25 Kg
2025-03-27,Tomate De Rio,84.5,Canastilla - 25 Kg
2025-03-28,Tomate De Rio,91.5,Canastilla - 25 Kg
2025-03-29,Tomate De Rio,93.95,Canastilla - 25 Kg
2025-03-30,Tomate De Rio,100.28,Canastilla - 25 Kg
2025-03-31,Tomate De Rio,99.23,Canastilla - 25 Kg
2025-04-01,Tomate De Rio,103.27,Canastilla - 25 Kg
2025-04-02,Tomate De Rio,105.28,Canastilla - 25 Kg
2025-04-03,Tomate De Rio,95.74,Canastilla - 25 Kg
2025-04-04,Tomate De Rio,99.04,Canastilla - 25 Kg
2025-04-05,Tomate De Rio,95.43,Canastilla - 25 Kg
2025-04-06,Tomate De Rio,93.52,Canastilla - 25 Kg
2025-04-07,Tomate De Rio,97.85,Canastilla - 25 Kg
2025-04-08,Tomate De Rio,90.83,Canastilla - 25 Kg
2025-04-09,Tomate De Rio,103.45,Canastilla - 25 Kg
2025-04-10,Tomate De Rio,99.43,Canastilla - 25 Kg
2025-04-11,Tomate De Rio,100.57,Canastilla - 25 Kg
2025-02-25,Uchuva,1.91,Canastilla - 25 Kg
2025-02-26,Uchuva,1.15,Canastilla - 25 Kg
2025-02-27,Uchuva,1.0,Canastilla - 25 Kg
2025-02-28,Uchuva,2.66,Canastilla - 25 Kg
2025-03-01,Uchuva,1.0,Canastilla - 25 Kg
2025-03-02,Uchuva,3.5,Canastilla - 25 Kg
2025-03-03,Uchuva,1.17,Canastilla - 25 Kg
2025-03-04,Uchuva,1.0,Canastilla - 25 Kg
2025-03-05,Uchuva,1.1,Canastilla - 25 Kg
2025-03-06,Uchuva,4.51,Canastilla - 25 Kg
2025-03-07,Uchuva,1.0,Canastilla - 25 Kg
2025-03-08,Uchuva,2.72,Canastilla - 25 Kg
2025-03-09,Uchuva,1.0,Canastilla - 25 Kg
2025-03-10,Uchuva,3.52,Canastilla - 25 Kg
2025-03-11,Uchuva,3.37,Canastilla - 25 Kg
2025-03-12,Uchuva,5.7,Canastilla - 25 Kg
2025-03-13,Uchuva,1.65,Canastilla - 25 Kg
2025-03-14,Uchuva,3.34,Canastilla - 25 Kg
2025-03-15,Uchuva,2.2,Canastilla - 25 Kg
2025-03-16,Uchuva,4.59,Canastilla - 25 Kg
2025-03-17,Uchuva,1.0,Canastilla - 25 Kg
2025-03-18,Uchuva,3.49,Canastilla - 25 Kg
2025-03-19,Uchuva,1.61,Canastilla - 25 Kg
2025-03-20,Uchuva,1.87,Canastilla - 25 Kg
2025-03-21,Uchuva,2.18,Canastilla - 25 Kg
2025-03-22,Uchuva,2.5,Canastilla - 25 Kg
2025-03-23,Uchuva,1.77,Canastilla - 25 Kg
2025-03-24,Uchuva,2.43,Canastilla - 25 Kg
2025-03-25,Uchuva,5.16,Canastilla - 25 Kg
2025-03-26,Uchuva,3.97,Canastilla - 25 Kg
2025-03-27,Uchuva,3.74,Canastilla - 25 Kg
2025-03-28,Uchuva,1.09,Canastilla - 25 Kg
2025-03-29,Uchuva,1.0,Canastilla - 25 Kg
2025-03-30,Uchuva,3.91,Canastilla - 25 Kg
2025-03-31,Uchuva,3.75,Canastilla - 25 Kg
2025-04-01,Uchuva,4.95,Canastilla - 25 Kg
2025-04-02,Uchuva,1.0,Canastilla - 25 Kg
2025-04-03,Uchuva,1.54,Canastilla - 25 Kg
2025-04-04,Uchuva,1.0,Canastilla - 25 Kg
2025-04-05,Uchuva,1.22,Canastilla - 25 Kg
2025-04-06,Uchuva,3.99,Canastilla - 25 Kg
2025-04-07,Uchuva,1.07,Canastilla - 25 Kg
2025-04-08,Uchuva,3.28,Canastilla - 25 Kg
2025-04-09,Uchuva,1.62,Canastilla - 25 Kg
2025-04-10,Uchuva,2.65,Canastilla - 25 Kg
2025-04-11,Uchuva,1.0,Canastilla - 25 Kg
2025-04-12,Uchuva,2.17,Canastilla - 25 Kg
2025-04-13,Uchuva,1.0,Canastilla - 25 Kg
2025-04-14,Uchuva,1.63,Canastilla - 25 Kg
2025-04-15,Uchuva,1.0,Canastilla - 25 Kg
2025-02-25,Uva Isabelita,46.33,Bolsa - 32 Kg
2025-02-26,Uva Isabelita,45.54,Bolsa - 32 Kg
2025-02-27,Uva Isabelita,44.99,Bolsa - 32 Kg
2025-02-28,Uva Isabelita,47.16,Bolsa - 32 Kg
2025-03-01,Uva Isabelita,42.29,Bolsa - 32 Kg
2025-03-02,Uva Isabelita,47.75,Bolsa - 32 Kg
2025-03-03,Uva Isabelita,46.18,Bolsa - 32 Kg
2025-03-04,Uva Isabelita,43.92,Bolsa - 32 Kg
2025-03-05,Uva Isabelita,46.73,Bolsa - 32 Kg
2025-03-06,Uva Isabelita,42.32,Bolsa - 32 Kg
2025-03-07,Uva Isabelita,42.94,Bolsa - 32 Kg
2025-03-08,Uva Isabelita,43.44,Bolsa - 32 Kg
2025-03-09,Uva Isabelita,43.67,Bolsa - 32 Kg
2025-03-10,Uva Isabelita,42.68,Bolsa - 32 Kg
2025-03-11,Uva Isabelita,47.31,Bolsa - 32 Kg
2025-03-12,Uva Isabelita,44.41,Bolsa - 32 Kg
2025-03-13,Uva Isabelita,45.7,Bolsa - 32 Kg
2025-03-14,Uva Isabelita,43.92,Bolsa - 32 Kg
2025-03-15,Uva Isabelita,41.49,Bolsa - 32 Kg
2025-03-16,Uva Isabelita,45.74,Bolsa - 32 Kg
2025-03-17,Uva Isabelita,41.18,Bolsa - 32 Kg
2025-03-18,Uva Isabelita,47.36,Bolsa - 32 Kg
2025-03-19,Uva Isabelita,47.26,Bolsa - 32 Kg
2025-03-20,Uva Isabelita,48.97,Bolsa - 32 Kg
2025-03-21,Uva Isabelita,46.82,Bolsa - 32 Kg
2025-03-22,Uva Isabelita,45.21,Bolsa - 32 Kg
2025-03-23,Uva Isabelita,47.53,Bolsa - 32 Kg
2025-03-24,Uva Isabelita,43.31,Bolsa - 32 Kg
2025-03-25,Uva Isabelita,46.09,Bolsa - 32 Kg
2025-03-26,Uva Isabelita,45.4,Bolsa - 32 Kg
2025-03-27,Uva Isabelita,45.53,Bolsa - 32 Kg
2025-03-28,Uva Isabelita,47.54,Bolsa - 32 Kg
2025-03-29,Uva Isabelita,46.46,Bolsa - 32 Kg
2025-03-30,Uva Isabelita,45.58,Bolsa - 32 Kg
2025-03-31,Uva Isabelita,41.69,Bolsa - 32 Kg
2025-04-01,Uva Isabelita,43.08,Bolsa - 32 Kg
2025-04-02,Uva Isabelita,44.75,Bolsa - 32 Kg
2025-04-03,Uva Isabelita,45.19,Bolsa - 32 Kg
